PID,CRM_PID_Value_Segment,EffectiveSegment,Billing_ZIP,KA_name,Active_subscribers,Not_Active_subscribers,Suspended_subscribers,Total_SUBs,AvgMobileRevenue,AvgFIXRevenue,TotalRevenue,ARPU,CHURN,mobile_ratio,fix_ratio
160108608,Gold,VSE,4000.0,VU,8,0.0,1.0,9,242.17,0.0,242.17,30.27,0,1.0,0.0
115885978,Gold,SOHO,4000.0,VT,9,0.0,0.0,9,242.17,0.0,242.17,26.91,0,1.0,0.0
126734908,Gold,VSE,6300.0,RJ,17,0.0,0.0,17,242.33,0.0,242.33,14.25,0,1.0,0.0
112507845,Silver,SOHO,4400.0,MT,19,1.0,0.0,20,242.83,0.0,242.83,12.78,0,1.0,0.0
115950646,Gold,VSE,4121.0,VT,14,0.0,0.0,14,243.17,0.0,243.17,17.37,0,1.0,0.0
123636268,Gold,SOHO,6000.0,UNKNOW,11,1.0,0.0,12,243.17,0.0,243.17,22.11,0,1.0,0.0
201000973,Gold,SOHO,6450.0,RJ,18,0.0,0.0,18,243.4,0.0,243.4,13.52,0,1.0,0.0
126630092,Gold,VSE,6450.0,UNKNOW,19,0.0,0.0,19,243.5,0.0,243.5,12.82,0,1.0,0.0
115777785,Silver,VSE,6300.0,RJ,10,0.0,0.0,10,243.5,0.0,243.5,24.35,1,1.0,0.0
822115269,Gold,VSE,4581.0,MT,10,0.0,0.0,10,243.83,0.0,243.83,24.38,0,1.0,0.0
123617894,Silver,SOHO,6000.0,VM,6,0.0,0.0,6,244.0,0.0,244.0,40.67,0,1.0,0.0
115143119,Gold,SOHO,4241.0,VT,17,0.0,0.0,17,244.17,0.0,244.17,14.36,1,1.0,0.0
825150909,Gold,SOHO,4230.0,VT,19,0.0,0.0,19,244.17,0.0,244.17,12.85,0,1.0,0.0
112652829,Gold,VSE,4412.0,MT,9,0.0,0.0,9,244.17,0.0,244.17,27.13,0,1.0,0.0
115767905,Gold,VSE,4000.0,DS,21,0.0,0.0,21,244.17,0.0,244.17,11.63,0,1.0,0.0
126105171,Gold,VSE,6400.0,UNKNOW,13,2.0,0.0,15,244.17,0.0,244.17,18.78,1,1.0,0.0
115307718,Gold,VSE,4000.0,AD,5,13.0,0.0,18,244.33,0.0,244.33,48.87,0,1.0,0.0
112660517,Gold,VSE,4470.0,MT,15,2.0,0.0,17,244.33,0.0,244.33,16.29,0,1.0,0.0
892122,Gold,SOHO,6400.0,VM,22,1.0,0.0,23,244.33,0.0,244.33,11.11,0,1.0,0.0
111036365,Gold,VSE,3500.0,VM,12,0.0,0.0,12,244.33,0.0,244.33,20.36,0,1.0,0.0
123760173,Silver,VSE,2875.0,DI,17,0.0,0.0,17,244.33,0.0,244.33,14.37,0,1.0,0.0
115314146,Silver,VSE,4000.0,DS,12,2.0,0.0,14,244.33,0.0,244.33,20.36,1,1.0,0.0
108590575,Silver,SOHO,6600.0,RJ,10,1.0,0.0,11,244.33,0.0,244.33,24.43,0,1.0,0.0
126132800,Gold,VSE,6400.0,UNKNOW,12,0.0,0.0,12,244.67,0.0,244.67,20.39,0,1.0,0.0
115080163,Gold,SOHO,4003.0,VU,2,3.0,1.0,6,245.0,0.0,245.0,122.5,0,1.0,0.0
123675997,Gold,VSE,6000.0,VM,11,2.0,0.0,13,245.5,0.0,245.5,22.32,1,1.0,0.0
5808238626SMB,Gold,VSE,6400.0,VM,10,0.0,0.0,10,245.5,0.0,245.5,24.55,0,1.0,0.0
115039939,Gold,VSE,4003.0,DS,11,2.0,0.0,13,245.5,0.0,245.5,22.32,1,1.0,0.0
160086649,Gold,VSE,4006.0,VU,11,1.0,0.0,12,245.83,0.0,245.83,22.35,0,1.0,0.0
200502607,Gold,VSE,6300.0,UNKNOW,7,1.0,0.0,8,245.83,0.0,245.83,35.12,1,1.0,0.0
108512320,Gold,VSE,6600.0,RJ,9,0.0,0.0,9,245.83,0.0,245.83,27.31,0,1.0,0.0
115522884,Gold,SOHO,4021.0,AD,11,5.0,0.0,16,246.0,0.0,246.0,22.36,0,1.0,0.0
200879041,Gold,SOHO,4023.0,GV,11,0.0,0.0,11,246.33,0.0,246.33,22.39,0,1.0,0.0
40205648,Silver,SOHO,6300.0,RJ,5,1.0,0.0,6,246.33,0.0,246.33,49.27,0,1.0,0.0
454750,Silver,SOHO,4000.0,GV,15,0.0,0.0,15,246.5,0.0,246.5,16.43,0,1.0,0.0
825372728,Platinum,VSE,4000.0,VT,2,3.0,0.0,5,205.33,41.33,246.66,102.67,0,0.8324414173356036,0.16755858266439638
126721866,Gold,VSE,6300.0,RJ,8,4.0,0.0,12,246.67,0.0,246.67,30.83,0,1.0,0.0
102608949,Gold,SOHO,6000.0,UNKNOW,17,2.0,0.0,19,247.0,0.0,247.0,14.53,0,1.0,0.0
108684964,Gold,VSE,6600.0,RJ,11,1.0,0.0,12,247.0,0.0,247.0,22.45,0,1.0,0.0
126529008,Gold,VSE,6450.0,VM,12,0.0,0.0,12,247.17,0.0,247.17,20.6,0,1.0,0.0
836149324,Bronze,SOHO,6450.0,VM,4,0.0,0.0,4,247.17,0.0,247.17,61.79,0,1.0,0.0
30072831,Gold,VSE,6600.0,UNKNOW,13,5.0,0.0,18,247.17,0.0,247.17,19.01,0,1.0,0.0
6312215007SMB,Gold,VSE,4004.0,VU,10,10.0,1.0,21,247.33,0.0,247.33,24.73,0,1.0,0.0
836034432,Gold,VSE,6450.0,UNKNOW,9,1.0,0.0,10,247.5,0.0,247.5,27.5,0,1.0,0.0
341222,Silver,SOHO,4400.0,MT,21,0.0,0.0,21,247.83,0.0,247.83,11.8,0,1.0,0.0
115134725,Gold,SOHO,4000.0,VU,16,0.0,0.0,16,248.0,0.0,248.0,15.5,0,1.0,0.0
115289608,Gold,VSE,4000.0,VU,15,0.0,0.0,15,248.0,0.0,248.0,16.53,1,1.0,0.0
123029318,Gold,VSE,6100.0,UNKNOW,16,1.0,0.0,17,248.0,0.0,248.0,15.5,0,1.0,0.0
126085247,Gold,SOHO,6400.0,RJ,11,6.0,0.0,17,248.0,0.0,248.0,22.55,0,1.0,0.0
831276264,Gold,VSE,6400.0,UNKNOW,11,1.0,0.0,12,248.17,0.0,248.17,22.56,0,1.0,0.0
115101604,Gold,SOHO,4270.0,VU,8,1.0,0.0,9,248.5,0.0,248.5,31.06,0,1.0,0.0
30190185,Silver,SOHO,6400.0,DI,13,1.0,0.0,14,248.5,0.0,248.5,19.12,1,1.0,0.0
115791755,Gold,VSE,4210.0,DS,14,1.0,0.0,15,248.5,0.0,248.5,17.75,1,1.0,0.0
120612130,Silver,VSE,4850.0,GV,14,1.0,0.0,15,248.5,0.0,248.5,17.75,0,1.0,0.0
160076217,Gold,VSE,4002.0,DS,14,0.0,0.0,14,248.5,0.0,248.5,17.75,0,1.0,0.0
836144081,Gold,SOHO,6500.0,RJ,7,1.0,0.0,8,248.5,0.0,248.5,35.5,0,1.0,0.0
115870638,Gold,VSE,4300.0,VU,6,4.0,0.0,10,248.67,0.0,248.67,41.45,0,1.0,0.0
108689228,Gold,VSE,6600.0,RJ,20,0.0,1.0,21,248.67,0.0,248.67,12.43,0,1.0,0.0
123114462,Gold,VSE,6000.0,VM,5,0.0,0.0,5,249.0,0.0,249.0,49.8,0,1.0,0.0
160120973,Gold,SOHO,4004.0,GV,11,4.0,0.0,15,249.0,0.0,249.0,22.64,0,1.0,0.0
175224789,Silver,SOHO,4003.0,VU,12,0.0,0.0,12,249.17,0.0,249.17,20.76,0,1.0,0.0
123625948,Gold,SOHO,6000.0,DI,12,0.0,0.0,12,249.17,0.0,249.17,20.76,0,1.0,0.0
112532318,Gold,VSE,4400.0,MT,15,2.0,0.0,17,249.33,0.0,249.33,16.62,0,1.0,0.0
123008384,Gold,VSE,6000.0,VM,9,2.0,0.0,11,249.33,0.0,249.33,27.7,0,1.0,0.0
115848549,Gold,VSE,4006.0,VU,14,5.0,0.0,19,249.5,0.0,249.5,17.82,0,1.0,0.0
115033854,Gold,VSE,4023.0,VU,20,1.0,0.0,21,249.67,0.0,249.67,12.48,0,1.0,0.0
175310590,Platinum,VSE,4364.0,VT,8,0.0,0.0,8,250.0,0.0,250.0,31.25,0,1.0,0.0
833065604,Gold,SOHO,6000.0,VM,6,5.0,1.0,12,250.0,0.0,250.0,41.67,0,1.0,0.0
123061383,Gold,VSE,6000.0,UNKNOW,19,4.0,0.0,23,250.0,0.0,250.0,13.16,0,1.0,0.0
130266901,Gold,VSE,4400.0,MT,15,1.0,1.0,17,250.33,0.0,250.33,16.69,0,1.0,0.0
833155425,Platinum,VSE,6000.0,DI,17,2.0,0.0,19,250.33,0.0,250.33,14.73,0,1.0,0.0
123740911,Gold,VSE,6000.0,VM,14,0.0,0.0,14,250.5,0.0,250.5,17.89,0,1.0,0.0
115090271,Platinum,VSE,4003.0,GV,1,25.0,0.0,26,250.6,0.0,250.6,250.6,0,1.0,0.0
115839831,Silver,SOHO,4230.0,VT,10,0.0,0.0,10,250.83,0.0,250.83,25.08,0,1.0,0.0
825008062,Gold,VSE,4000.0,VT,10,0.0,0.0,10,251.17,0.0,251.17,25.12,0,1.0,0.0
126125492,Gold,VSE,6300.0,RJ,6,0.0,0.0,6,251.17,0.0,251.17,41.86,1,1.0,0.0
200336024,Gold,VSE,7300.0,GV,10,2.0,0.0,12,251.33,0.0,251.33,25.13,0,1.0,0.0
120504585,Gold,VSE,4960.0,VT,16,19.0,0.0,35,251.5,0.0,251.5,15.72,0,1.0,0.0
115298347,Gold,SOHO,4000.0,VU,10,2.0,0.0,12,251.67,0.0,251.67,25.17,0,1.0,0.0
126514839,Gold,VSE,6300.0,UNKNOW,15,0.0,0.0,15,251.67,0.0,251.67,16.78,0,1.0,0.0
126101527,Silver,SOHO,6400.0,DI,10,2.0,0.0,12,251.83,0.0,251.83,25.18,0,1.0,0.0
115776726,Gold,VSE,4000.0,VU,9,1.0,0.0,10,252.0,0.0,252.0,28.0,0,1.0,0.0
115105652,Platinum,VSE,4230.0,GV,12,1.0,0.0,13,252.0,0.0,252.0,21.0,0,1.0,0.0
123739389,Gold,VSE,6220.0,UNKNOW,19,1.0,0.0,20,252.0,0.0,252.0,13.26,0,1.0,0.0
891180,Iron,SOHO,6490.0,RJ,33,1.0,0.0,34,252.0,0.0,252.0,7.64,0,1.0,0.0
128510768,Gold,SOHO,6560.0,RJ,17,0.0,0.0,17,252.0,0.0,252.0,14.82,0,1.0,0.0
825268416,Gold,VSE,4001.0,GV,12,4.0,2.0,18,252.17,0.0,252.17,21.01,1,1.0,0.0
115863526,Gold,VSE,4230.0,VT,21,3.0,0.0,24,252.33,0.0,252.33,12.02,0,1.0,0.0
200737387,Gold,VSE,4004.0,DS,11,0.0,0.0,11,252.33,0.0,252.33,22.94,0,1.0,0.0
126640738,Gold,SOHO,6300.0,UNKNOW,6,1.0,0.0,7,252.33,0.0,252.33,42.06,0,1.0,0.0
115078194,Gold,SOHO,4000.0,DS,6,6.0,0.0,12,252.5,0.0,252.5,42.08,0,1.0,0.0
200171124,Gold,VSE,4000.0,DS,19,2.0,0.0,21,252.5,0.0,252.5,13.29,1,1.0,0.0
123681758,Gold,SOHO,6000.0,VM,12,0.0,0.0,12,252.67,0.0,252.67,21.06,0,1.0,0.0
115845624,Gold,VSE,4003.0,GV,13,0.0,0.0,13,252.67,0.0,252.67,19.44,0,1.0,0.0
123500275,Gold,VSE,6000.0,VM,10,1.0,0.0,11,252.83,0.0,252.83,25.28,0,1.0,0.0
123520107,Gold,VSE,6000.0,DI,14,0.0,0.0,14,252.83,0.0,252.83,18.06,0,1.0,0.0
175913535,Gold,VSE,4000.0,JG,8,0.0,0.0,8,252.83,0.0,252.83,31.6,0,1.0,0.0
126053541,Gold,VSE,6450.0,UNKNOW,15,1.0,0.0,16,252.83,0.0,252.83,16.86,0,1.0,0.0
115657106,Gold,VSE,4207.0,JG,7,7.0,0.0,14,253.0,0.0,253.0,36.14,0,1.0,0.0
160091685,Silver,VSE,4000.0,JG,8,1.0,0.0,9,253.0,0.0,253.0,31.63,0,1.0,0.0
123671689,Gold,VSE,6100.0,VM,17,0.0,0.0,17,253.33,0.0,253.33,14.9,0,1.0,0.0
115603005,Silver,VSE,4000.0,VT,11,0.0,0.0,11,253.5,0.0,253.5,23.05,0,1.0,0.0
126631785,Silver,SOHO,6400.0,VM,11,6.0,0.0,17,253.5,0.0,253.5,23.05,0,1.0,0.0
126042025,Gold,VSE,6300.0,UNKNOW,11,0.0,0.0,11,253.5,0.0,253.5,23.05,0,1.0,0.0
20994191,Silver,VSE,4000.0,JG,16,3.0,0.0,19,253.67,0.0,253.67,15.85,0,1.0,0.0
123048158,Gold,VSE,6000.0,VM,9,0.0,0.0,9,253.83,0.0,253.83,28.2,0,1.0,0.0
40292021,Gold,VSE,6450.0,DI,12,5.0,0.0,17,253.83,0.0,253.83,21.15,0,1.0,0.0
120613022,Gold,VSE,4960.0,VU,22,0.0,0.0,22,254.0,0.0,254.0,11.55,0,1.0,0.0
115760095,Gold,VSE,4000.0,AD,10,0.0,0.0,10,254.33,0.0,254.33,25.43,0,1.0,0.0
825385661,Gold,VSE,4020.0,AD,14,0.0,0.0,14,254.33,0.0,254.33,18.17,0,1.0,0.0
112037694,Gold,VSE,4400.0,MT,12,0.0,0.0,12,254.33,0.0,254.33,21.19,0,1.0,0.0
20997060,Gold,VSE,6600.0,DI,22,5.0,0.0,27,254.33,0.0,254.33,11.56,0,1.0,0.0
40663932,Platinum,VSE,6500.0,RJ,10,1.0,0.0,11,254.5,0.0,254.5,25.45,0,1.0,0.0
119036036,Gold,VSE,8875.0,RJ,20,1.0,0.0,21,254.5,0.0,254.5,12.73,0,1.0,0.0
200592041,Gold,VSE,6000.0,DI,15,0.0,0.0,15,254.83,0.0,254.83,16.99,0,1.0,0.0
115760857,Gold,SOHO,4000.0,AD,9,9.0,0.0,18,255.17,0.0,255.17,28.35,1,1.0,0.0
825337677,Gold,SOHO,4230.0,VT,17,3.0,0.0,20,255.17,0.0,255.17,15.01,0,1.0,0.0
108521928,Gold,VSE,6600.0,RJ,11,3.0,0.0,14,255.17,0.0,255.17,23.2,0,1.0,0.0
115674550,Silver,SOHO,4230.0,VT,11,3.0,0.0,14,255.83,0.0,255.83,23.26,0,1.0,0.0
833028680,Gold,VSE,6000.0,UNKNOW,9,2.0,0.0,11,256.17,0.0,256.17,28.46,0,1.0,0.0
40725316,Gold,SOHO,4000.0,VU,10,0.0,0.0,10,255.83,0.83,256.66,25.58,0,0.9967661497701239,0.0032338502298761007
200775103,Gold,SOHO,4000.0,VU,13,0.0,0.0,13,256.67,0.0,256.67,19.74,0,1.0,0.0
200239301,Gold,SOHO,4180.0,VT,7,0.0,0.0,7,256.67,0.0,256.67,36.67,0,1.0,0.0
126680572,Gold,VSE,6400.0,RJ,4,0.0,0.0,4,256.67,0.0,256.67,64.17,0,1.0,0.0
202037704,Silver,SOHO,6000.0,VM,10,0.0,0.0,10,256.83,0.0,256.83,25.68,0,1.0,0.0
123657910,Gold,SOHO,6000.0,UNKNOW,5,2.0,0.0,7,257.0,0.0,257.0,51.4,0,1.0,0.0
200412290,Gold,SOHO,4600.0,DS,13,0.0,0.0,13,257.17,0.0,257.17,19.78,0,1.0,0.0
115517894,Silver,VSE,4003.0,JG,14,8.0,0.0,22,257.67,0.0,257.67,18.41,0,1.0,0.0
825006556,Gold,VSE,4006.0,DS,14,2.0,0.0,16,257.67,0.0,257.67,18.41,0,1.0,0.0
115762705,Gold,VSE,4000.0,AD,15,7.0,0.0,22,257.83,0.0,257.83,17.19,0,1.0,0.0
833037576,Gold,VSE,6000.0,UNKNOW,8,1.0,0.0,9,257.83,0.0,257.83,32.23,0,1.0,0.0
115583136,Gold,VSE,4000.0,AD,4,2.0,0.0,6,258.33,0.0,258.33,64.58,1,1.0,0.0
123718879,Gold,VSE,6000.0,UNKNOW,12,0.0,0.0,12,258.5,0.0,258.5,21.54,0,1.0,0.0
115082214,Gold,VSE,4020.0,AD,11,1.0,1.0,13,258.67,0.0,258.67,23.52,0,1.0,0.0
126728348,Silver,SOHO,6500.0,RJ,9,0.0,0.0,9,258.67,0.0,258.67,28.74,0,1.0,0.0
126733612,Gold,VSE,6300.0,RJ,5,0.0,0.0,5,258.67,0.0,258.67,51.73,0,1.0,0.0
115862748,Gold,VSE,4003.0,AD,8,0.0,0.0,8,258.83,0.0,258.83,32.35,0,1.0,0.0
160080379,Gold,SOHO,4000.0,DS,5,0.0,0.0,5,259.0,0.0,259.0,51.8,0,1.0,0.0
123079407,Gold,VSE,6100.0,UNKNOW,18,1.0,0.0,19,259.0,0.0,259.0,14.39,0,1.0,0.0
112053588,Gold,SOHO,4470.0,MT,3,1.0,0.0,4,259.17,0.0,259.17,86.39,0,1.0,0.0
126528970,Gold,VSE,6500.0,RJ,8,0.0,1.0,9,259.33,0.0,259.33,32.42,0,1.0,0.0
123689484,Platinum,VSE,6000.0,VM,13,2.0,0.0,15,260.0,0.0,260.0,20.0,0,1.0,0.0
833060728,Gold,VSE,6000.0,UNKNOW,11,0.0,0.0,11,260.17,0.0,260.17,23.65,0,1.0,0.0
115122694,Gold,VSE,4300.0,VT,12,0.0,0.0,12,260.33,0.0,260.33,21.69,0,1.0,0.0
120598983,Gold,VSE,4700.0,JG,14,3.0,0.0,17,260.33,0.0,260.33,18.6,1,1.0,0.0
123076022,Gold,SOHO,6000.0,VM,12,2.0,1.0,15,260.83,0.0,260.83,21.74,0,1.0,0.0
833067676,Gold,VSE,6100.0,VM,18,2.0,0.0,20,260.83,0.0,260.83,14.49,0,1.0,0.0
201256976,Gold,VSE,4002.0,JG,16,0.0,0.0,16,261.0,0.0,261.0,16.31,0,1.0,0.0
108573978,Gold,SOHO,6600.0,RJ,19,0.0,0.0,19,261.0,0.0,261.0,13.74,0,1.0,0.0
126512592,Gold,VSE,6500.0,VM,7,1.0,0.0,8,261.17,0.0,261.17,37.31,0,1.0,0.0
30264415,Gold,VSE,6000.0,DI,9,5.0,0.0,14,261.17,0.0,261.17,29.02,0,1.0,0.0
115884292,Gold,VSE,4300.0,DS,10,11.0,0.0,21,261.17,0.0,261.17,26.12,0,1.0,0.0
123667121,Platinum,VSE,6002.0,DI,15,0.0,0.0,15,261.5,0.0,261.5,17.43,0,1.0,0.0
40425856,Platinum,VSE,4000.0,VT,9,5.0,1.0,15,261.67,0.0,261.67,29.07,0,1.0,0.0
115926026,Gold,VSE,4285.0,JG,14,8.0,0.0,22,261.67,0.0,261.67,18.69,0,1.0,0.0
115770844,Gold,VSE,4002.0,DS,16,2.0,0.0,18,262.0,0.0,262.0,16.38,0,1.0,0.0
123024641,Platinum,VSE,6000.0,UNKNOW,20,1.0,0.0,21,262.17,0.0,262.17,13.11,0,1.0,0.0
115016004,Gold,VSE,4003.0,VT,12,0.0,0.0,12,262.33,0.0,262.33,21.86,1,1.0,0.0
115028330,Gold,VSE,4000.0,VT,8,2.0,0.0,10,262.33,0.0,262.33,32.79,0,1.0,0.0
30163551,Gold,VSE,4700.0,VU,15,7.0,0.0,22,262.5,0.0,262.5,17.5,0,1.0,0.0
115763682,Gold,VSE,4400.0,MT,8,1.0,0.0,9,263.0,0.0,263.0,32.88,0,1.0,0.0
160066707,Gold,VSE,4003.0,JG,9,0.0,0.0,9,263.0,0.0,263.0,29.22,0,1.0,0.0
160046697,Gold,VSE,4000.0,AD,10,1.0,0.0,11,263.17,0.0,263.17,26.32,0,1.0,0.0
115739101,Gold,SOHO,4150.0,AD,20,0.0,0.0,20,263.67,0.0,263.67,13.18,0,1.0,0.0
115940136,Platinum,SOHO,4004.0,DS,19,0.0,0.0,19,264.0,0.0,264.0,13.89,0,1.0,0.0
115761585,Gold,VSE,4000.0,VT,12,0.0,0.0,12,264.0,0.0,264.0,22.0,0,1.0,0.0
200111433,Gold,VSE,6000.0,DI,12,6.0,0.0,18,264.17,0.0,264.17,22.01,0,1.0,0.0
884734,Gold,SOHO,6550.0,UNKNOW,14,0.0,0.0,14,264.5,0.0,264.5,18.89,0,1.0,0.0
115815816,Silver,SOHO,4004.0,AD,11,0.0,0.0,11,264.67,0.0,264.67,24.06,0,1.0,0.0
115942678,Gold,VSE,4000.0,AD,8,1.0,0.0,9,264.67,0.0,264.67,33.08,0,1.0,0.0
200959427,Platinum,VSE,6000.0,DI,9,0.0,1.0,10,264.67,0.0,264.67,29.41,0,1.0,0.0
20826749,Platinum,VSE,6600.0,RJ,13,6.0,0.0,19,264.67,0.0,264.67,20.36,1,1.0,0.0
115866533,Gold,VSE,4000.0,AD,18,0.0,1.0,19,265.0,0.0,265.0,14.72,0,1.0,0.0
903985,Gold,VSE,6300.0,RJ,15,2.0,0.0,17,265.0,0.0,265.0,17.67,0,1.0,0.0
6611307590SMB,Gold,VSE,6000.0,DI,19,2.0,0.0,21,265.17,0.0,265.17,13.96,0,1.0,0.0
123729587,Gold,VSE,6000.0,DI,22,1.0,0.0,23,265.33,0.0,265.33,12.06,0,1.0,0.0
123737160,Gold,SOHO,6000.0,VM,10,0.0,0.0,10,265.5,0.0,265.5,26.55,0,1.0,0.0
160059958,Silver,VSE,4003.0,VT,22,0.0,0.0,22,238.67,27.0,265.67,10.85,0,0.8983701584672715,0.10162984153272847
200540183,Gold,VSE,4000.0,AD,7,0.0,0.0,7,265.67,0.0,265.67,37.95,1,1.0,0.0
40002564,Gold,VSE,4400.0,MT,17,6.0,0.0,23,265.67,0.0,265.67,15.63,0,1.0,0.0
822068136,Gold,VSE,4500.0,VT,9,3.0,0.0,12,265.67,0.0,265.67,29.52,0,1.0,0.0
115899173,Gold,VSE,4000.0,VT,13,0.0,0.0,13,265.83,0.0,265.83,20.45,0,1.0,0.0
120017524,Gold,SOHO,4230.0,VT,44,1.0,0.0,45,266.0,0.0,266.0,6.05,1,1.0,0.0
123733856,Silver,SOHO,6100.0,UNKNOW,6,1.0,0.0,7,266.33,0.0,266.33,44.39,0,1.0,0.0
123735572,Platinum,VSE,6000.0,UNKNOW,11,2.0,0.0,13,266.67,0.0,266.67,24.24,0,1.0,0.0
123139309,Gold,VSE,6000.0,VM,10,3.0,0.0,13,267.0,0.0,267.0,26.7,0,1.0,0.0
123506591,Gold,VSE,6000.0,DI,12,0.0,0.0,12,267.0,0.0,267.0,22.25,0,1.0,0.0
112616168,Gold,VSE,4400.0,MT,13,1.0,1.0,15,267.17,0.0,267.17,20.55,0,1.0,0.0
201116910,Gold,SOHO,6000.0,VM,13,0.0,0.0,13,267.17,0.0,267.17,20.55,0,1.0,0.0
115775720,Gold,VSE,4002.0,DS,10,0.0,0.0,10,267.33,0.0,267.33,26.73,0,1.0,0.0
200697551,Platinum,VSE,4023.0,DS,15,0.0,0.0,15,267.33,0.0,267.33,17.82,0,1.0,0.0
120507631,Gold,VSE,4701.0,AD,5,0.0,0.0,5,267.5,0.0,267.5,53.5,0,1.0,0.0
40537990,Gold,VSE,6000.0,UNKNOW,7,0.0,0.0,7,267.5,0.0,267.5,38.21,0,1.0,0.0
836035865,Platinum,VSE,6300.0,RJ,11,3.0,0.0,14,267.5,0.0,267.5,24.32,0,1.0,0.0
435878,Gold,VSE,4225.0,VT,35,2.0,0.0,37,267.67,0.0,267.67,7.65,0,1.0,0.0
794692,Gold,VSE,6250.0,DI,24,6.0,0.0,30,267.83,0.0,267.83,11.16,1,1.0,0.0
108573184,Silver,SOHO,6641.0,RJ,8,0.0,0.0,8,267.83,0.0,267.83,33.48,0,1.0,0.0
112668880,Gold,SOHO,4400.0,MT,9,0.0,0.0,9,268.0,0.0,268.0,29.78,0,1.0,0.0
123747756,Gold,VSE,6000.0,VM,13,5.0,0.0,18,268.17,0.0,268.17,20.63,0,1.0,0.0
40025149,Gold,SOHO,6400.0,DI,15,2.0,0.0,17,268.17,0.0,268.17,17.88,0,1.0,0.0
123562647,Gold,VSE,6000.0,DI,13,0.0,0.0,13,268.17,0.0,268.17,20.63,0,1.0,0.0
833171283,Gold,VSE,6000.0,VM,21,0.0,0.0,21,268.5,0.0,268.5,12.79,0,1.0,0.0
115578672,Platinum,VSE,4004.0,JG,11,0.0,0.0,11,268.5,0.0,268.5,24.41,0,1.0,0.0
115081991,Platinum,VSE,4002.0,VU,3,3.0,0.0,6,268.83,0.0,268.83,89.61,0,1.0,0.0
115849583,Gold,VSE,4203.0,DS,15,0.0,0.0,15,268.83,0.0,268.83,17.92,0,1.0,0.0
115319371,Gold,VSE,4000.0,DS,14,2.0,0.0,16,269.0,0.0,269.0,19.21,0,1.0,0.0
115831140,Gold,VSE,4015.0,DS,13,16.0,2.0,31,228.0,41.0,269.0,17.54,1,0.8475836431226765,0.15241635687732347
126508738,Silver,VSE,6400.0,DI,7,0.0,0.0,7,269.33,0.0,269.33,38.48,0,1.0,0.0
123634192,Silver,VSE,6000.0,DI,8,0.0,0.0,8,269.4,0.0,269.4,33.68,0,1.0,0.0
160109037,Gold,VSE,4230.0,TT,22,4.0,0.0,26,269.67,0.0,269.67,12.26,0,1.0,0.0
123711361,Gold,VSE,6260.0,VM,9,0.0,1.0,10,270.0,0.0,270.0,30.0,0,1.0,0.0
115145846,Gold,VSE,4003.0,DS,16,1.0,0.0,17,270.0,0.0,270.0,16.88,0,1.0,0.0
115868637,Gold,VSE,4000.0,TT,10,6.0,0.0,16,270.0,0.0,270.0,27.0,0,1.0,0.0
112032875,Platinum,VSE,4400.0,MT,15,7.0,0.0,22,270.33,0.0,270.33,18.02,0,1.0,0.0
115860003,Gold,VSE,4000.0,AD,11,1.0,0.0,12,270.5,0.0,270.5,24.59,0,1.0,0.0
108042162,Gold,VSE,4400.0,MT,16,0.0,0.0,16,270.67,0.0,270.67,16.92,1,1.0,0.0
126666284,Gold,VSE,6300.0,RJ,5,0.0,0.0,5,271.5,0.0,271.5,54.3,0,1.0,0.0
123645484,Gold,VSE,6000.0,DI,11,2.0,0.0,13,271.67,0.0,271.67,24.7,0,1.0,0.0
126644341,Gold,SOHO,6450.0,UNKNOW,8,1.0,0.0,9,272.0,0.0,272.0,34.0,0,1.0,0.0
126625309,Gold,VSE,6450.0,UNKNOW,4,4.0,0.0,8,272.17,0.0,272.17,68.04,0,1.0,0.0
201340082,Gold,VSE,4140.0,AD,12,0.0,0.0,12,272.33,0.0,272.33,22.69,0,1.0,0.0
176226371,Gold,VSE,6000.0,DI,17,2.0,0.0,19,272.5,0.0,272.5,16.03,0,1.0,0.0
115653855,Platinum,VSE,4000.0,VT,11,5.0,0.0,16,272.67,0.0,272.67,24.79,0,1.0,0.0
115297900,Gold,VSE,4201.0,AD,11,2.0,0.0,13,273.0,0.0,273.0,24.82,0,1.0,0.0
115823631,Gold,VSE,4000.0,AD,12,0.0,0.0,12,273.17,0.0,273.17,22.76,0,1.0,0.0
836024687,Gold,VSE,6500.0,DI,4,0.0,0.0,4,273.33,0.0,273.33,68.33,0,1.0,0.0
466329,Gold,VSE,4023.0,TT,16,1.0,0.0,17,273.5,0.0,273.5,17.09,0,1.0,0.0
123040282,Gold,VSE,6000.0,VM,19,0.0,0.0,19,273.83,0.0,273.83,14.41,0,1.0,0.0
112600769,Platinum,VSE,4470.0,MT,10,1.0,0.0,11,273.83,0.0,273.83,27.38,0,1.0,0.0
160084694,Silver,SOHO,4142.0,VT,4,4.0,0.0,8,79.5,194.33,273.83,19.88,0,0.2903261147427235,0.7096738852572765
160117913,Gold,VSE,4000.0,VT,12,0.0,0.0,12,274.0,0.0,274.0,22.83,0,1.0,0.0
126624367,Gold,SOHO,6500.0,UNKNOW,13,2.0,0.0,15,274.0,0.0,274.0,21.08,0,1.0,0.0
200854287,Gold,VSE,6300.0,RJ,8,0.0,0.0,8,274.0,0.0,274.0,34.25,0,1.0,0.0
115041737,Gold,VSE,4020.0,VU,18,1.0,0.0,19,274.17,0.0,274.17,15.23,0,1.0,0.0
